Participant,Task,Fixation Count,Total Fixation Duration [ms],Average Fixation Duration [ms]
75,mupliple_choice_rectangle.jpg,184,40108.908999999956,217.98320108695629
76,rectangle_java.jpg,185,19794.84899999996,106.99918378378356
76,mupliple_choice_rectangle.jpg,71,8643.39500000001,121.73795774647901
76,vehicle_java.jpg,224,27001.157000000014,120.54087946428578
76,mupliple_choice_vehicle.jpg,133,12142.918999999989,91.30014285714277
77,vehicle_java2.jpg,328,76134.57900000001,232.11761890243906
77,mupliple_choice_vehicle.jpg,27,5595.017000000002,207.2228518518519
77,rectangle_java2.jpg,195,38171.470999999896,195.7511333333328
77,mupliple_choice_rectangle.jpg,47,7458.888999999975,158.69976595744626
78,vehicle_java2.jpg,130,25782.552000000018,198.32732307692322
78,mupliple_choice_vehicle.jpg,93,20681.29,222.3794623655914
78,rectangle_java2.jpg,213,43940.757,206.2946338028169
78,mupliple_choice_rectangle.jpg,83,16626.454000000012,200.3187228915664
79,vehicle_java2.jpg,302,55700.23899999998,184.43787748344363
79,mupliple_choice_vehicle.jpg,172,34389.644999999975,199.93979651162775
79,rectangle_java2.jpg,241,46204.754999999954,191.72097510373425
79,mupliple_choice_rectangle.jpg,65,12683.286,195.12747692307693
7,vehicle_scala.jpg,511,82162.79199999988,160.78824266144792
7,mupliple_choice_vehicle.jpg,260,45765.34499999998,176.02055769230762
7,rectangle_scala.jpg,399,63932.094999999936,160.2308145363407
7,mupliple_choice_rectangle.jpg,178,29357.71999999998,164.93101123595494
80,vehicle_java.jpg,171,24320.409999999993,142.2246198830409
80,mupliple_choice_vehicle.jpg,88,13079.403000000006,148.62957954545462
80,rectangle_java.jpg,145,20042.716000000008,138.22562758620694
80,mupliple_choice_rectangle.jpg,272,42111.14999999997,154.8204044117646
81,vehicle_java.jpg,310,63562.83200000002,205.04139354838716
81,mupliple_choice_vehicle.jpg,93,22933.904000000013,246.60111827957004
81,rectangle_java.jpg,141,25978.450999999997,184.24433333333332
81,mupliple_choice_rectangle.jpg,47,13150.893000000004,279.8062340425533
82,vehicle_java2.jpg,283,54701.11199999999,193.29014840989396
82,mupliple_choice_vehicle.jpg,75,15858.689000000008,211.44918666666678
82,rectangle_java2.jpg,177,37857.52799999997,213.88433898305067
82,mupliple_choice_rectangle.jpg,162,37756.845000000016,233.06694444444454
83,vehicle_java2.jpg,312,56263.27200000003,180.3310000000001
83,mupliple_choice_vehicle.jpg,153,30893.443999999978,201.91793464052273
83,rectangle_java2.jpg,398,68554.9219999999,172.24854773869322
83,mupliple_choice_rectangle.jpg,144,28041.376999999982,194.7317847222221
84,vehicle_java2.jpg,263,47088.54099999998,179.0438821292775
84,mupliple_choice_vehicle.jpg,163,29008.827000000005,177.968263803681
84,rectangle_java2.jpg,322,59586.192999999905,185.05028881987548
84,mupliple_choice_rectangle.jpg,174,25912.386000000024,148.9217586206898
85,vehicle_java.jpg,175,37896.186000000045,216.54963428571455
85,mupliple_choice_vehicle.jpg,76,13910.901000000003,183.0381710526316
