Subject,Sex,TrialID,Age,Image,CategoryName,Category,CategoryNum,list_size,Likert_list_size,working_size,Likert_working_size,total_size,Likert_total_size,FixationsCount,AvgFixDuration,AvgSaccadeLength,AverageSaccadeVelocity,TotalFixationTime,AvgSaccadeDistance,RegressionNum,StimulusType,tree_depth,left_discrepaNAcy,right_discrepaNAcy
S157,F,15,22,7,List,L,1,15,3,16,4,15,2,58,214.6034483,92.57723,1.609136,NA,NA,0,swap1,NA,NA,NA
S157,F,66,22,22,List,L,1,11,2,15,4,11,1,83,209.8433735,122.0578,1.651509,NA,70.09124851,0,swap2,NA,NA,NA
S157,F,7,22,3,List,L,1,16,4,28,5,16,2,16,263.8125,145.1612,2.327046,NA,NA,0,swap2,NA,NA,NA
S157,F,24,22,9,List,L,1,16,4,39,5,16,2,57,227.5263158,93.23724,1.912062,NA,NA,0,swap2,NA,NA,NA
S157,F,48,22,18,List,L,1,16,4,40,5,16,2,0,NA,NA,NA,NA,NA,0,swap2,NA,NA,NA
S159,M,77,22,25,List,L,1,13,3,6,1,13,1,86,203.3139535,107.5151,1.81404,NA,84.29994202,0,ainsert,5,5,1
S159,M,84,22,28,List,L,1,14,3,8,2,14,2,43,166.744186,144.0129,1.465642,NA,112.0367338,0,ainsert,4,1,1
S159,M,62,22,21,List,L,1,14,3,10,2,14,2,23,128.3478261,114.5322,1.567204,517,NA,0,ainsert,NA,NA,NA
S159,M,18,22,8,List,L,1,17,4,13,3,17,3,6,105.5,214.2188,0.4986154,NA,NA,0,ainsert,NA,NA,NA
S159,M,33,22,11,List,L,1,17,4,13,3,17,3,2,67,231.2116,0.03107682,NA,NA,0,ainsert,NA,NA,NA
S159,M,38,22,14,List,L,1,19,4,12,3,19,3,48,162.6041667,120.2502,1.498785,NA,NA,0,ainsert,NA,NA,NA
S159,M,35,22,12,List,L,1,19,4,15,4,19,3,58,248.1724138,85.42046,1.312543,NA,NA,0,ainsert,NA,NA,NA
S159,M,78,22,26,List,L,1,19,4,18,4,19,3,57,329.0526316,110.3978,2.023061,NA,NA,0,ainsert,5,1,1
S159,M,86,22,30,List,L,1,10,2,7,2,10,2,38,243.2105263,144.7702,2.718841,NA,NA,0,ainsert,5,2,1
S159,M,13,22,6,List,L,1,14,3,2,1,14,2,8,168.875,245.3372,1.788465,NA,NA,0,bubble,NA,NA,NA
S159,M,10,22,5,List,L,1,15,3,2,1,15,2,32,198.8125,136.3717,1.15654,NA,NA,0,bubble,NA,NA,NA
S159,M,85,22,29,List,L,1,16,4,2,1,16,2,64,172.046875,164.8883,2.171551,1083,NA,0,bubble,5,1,4
S159,M,41,22,15,List,L,1,19,4,12,3,19,3,9,150.3333333,NA,1.215456,NA,NA,0,bubble,NA,NA,NA
S159,M,71,22,23,List,L,1,6.5,1,6,1,13,1,49,148.6734694,180.3092,1.949063,NA,NA,0,merge,NA,NA,NA
S159,M,27,22,10,List,L,1,6.5,1,7,2,13,1,8,137.5,283.5224,1.824151,NA,NA,0,merge,NA,NA,NA
S159,M,56,22,20,List,L,1,6.5,1,7,2,13,1,15,NA,NA,6.556607,67,NA,0,merge,NA,NA,NA
S159,M,81,22,27,List,L,1,6.5,1,7,2,13,1,30,167.9,172.2822,1.886321,NA,NA,3,merge,6,1,1
S159,M,4,22,2,List,L,1,7,1,6,1,14,2,27,341.1481481,102.7298,1.343447,NA,NA,0,merge,NA,NA,NA
S159,M,45,22,16,List,L,1,15,3,2,1,15,2,53,201.1320755,120.4277,1.926604,434,NA,4,merge,NA,NA,NA
S159,M,36,22,13,List,L,1,8.9,1,7,2,17,3,15,NA,171.1933,2.474396,NA,NA,0,merge,NA,NA,NA
S159,M,74,22,24,List,L,1,9.5,2,5,1,19,3,26,136.6153846,187.2941,1.713518,NA,NA,0,merge,NA,NA,NA
S159,M,1,22,1,List,L,1,10.5,2,7,2,21,3,86,306.1511628,65.91164,1.298725,NA,40.94385386,0,merge,NA,NA,NA
S159,M,55,22,19,List,L,1,10,2,15,4,10,1,37,179.8648649,130.6254,2.376104,NA,NA,0,swap1,NA,NA,NA
S159,M,49,22,17,List,L,1,11,2,14,3,11,1,0,NA,NA,NA,NA,NA,0,swap1,NA,NA,NA
S159,M,7,22,4,List,L,1,14,3,3,1,14,2,12,344.8333333,167.562,1.908968,NA,NA,0,swap1,NA,NA,NA
S159,M,17,22,7,List,L,1,15,3,16,4,15,2,13,323.3846154,251.101,1.919552,NA,NA,0,swap1,NA,NA,NA
S159,M,70,22,22,List,L,1,11,2,15,4,11,1,42,127.8809524,231.8557,1.374675,NA,NA,0,swap2,NA,NA,NA
S159,M,6,22,3,List,L,1,16,4,28,5,16,2,15,99,259.714,0.6731299,NA,NA,0,swap2,NA,NA,NA
S159,M,22,22,9,List,L,1,16,4,39,5,16,2,3,NA,NA,2.501444,NA,NA,0,swap2,NA,NA,NA
S159,M,51,22,18,List,L,1,16,4,40,5,16,2,46,162.1956522,119.1456,1.701614,NA,NA,0,swap2,NA,NA,NA
S160,U,77,,25,List,L,1,13,3,6,1,13,1,68,156.4411765,202.5147,2.023335,NA,144.6645675,0,ainsert,5,5,1
S160,U,83,,28,List,L,1,14,3,8,2,14,2,2,100,NA,0.06054323,116,NA,0,ainsert,4,1,1
S160,U,62,,21,List,L,1,14,3,10,2,14,2,18,120.6666667,NA,1.681874,NA,NA,0,ainsert,NA,NA,NA
S160,U,20,,8,List,L,1,17,4,13,3,17,3,51,187.4313725,129.3504,1.79101,NA,NA,0,ainsert,NA,NA,NA
S160,U,31,,11,List,L,1,17,4,13,3,17,3,17,153.9411765,156.4003,1.896674,NA,NA,0,ainsert,NA,NA,NA
S160,U,40,,14,List,L,1,19,4,12,3,19,3,24,246.75,179.1167,1.389365,NA,NA,0,ainsert,NA,NA,NA
S160,U,37,,12,List,L,1,19,4,15,4,19,3,96,213.2708333,107.4068,1.53907,NA,95.29590122,0,ainsert,NA,NA,NA
S160,U,79,,26,List,L,1,19,4,18,4,19,3,69,248.5942029,73.24626,1.681298,NA,NA,0,ainsert,5,1,1
S160,U,89,,30,List,L,1,10,2,7,2,10,2,93,284.3333333,119.5583,2.136499,NA,NA,0,ainsert,5,2,1
S160,U,17,,6,List,L,1,14,3,2,1,14,2,43,217.6511628,89.51868,1.863843,NA,NA,0,bubble,NA,NA,NA
S160,U,14,,5,List,L,1,15,3,2,1,15,2,50,213.92,226.651,1.783084,NA,NA,0,bubble,NA,NA,NA
S160,U,84,,29,List,L,1,16,4,2,1,16,2,1,67,NA,NA,NA,NA,0,bubble,5,1,4
S160,U,42,,15,List,L,1,19,4,12,3,19,3,70,190.8142857,99.38856,1.580096,433,52.66218185,1,bubble,NA,NA,NA
S160,U,67,,23,List,L,1,6.5,1,6,1,13,1,91,246.5824176,96.14417,2.219665,NA,NA,0,merge,NA,NA,NA
S160,U,30,,10,List,L,1,6.5,1,7,2,13,1,56,174.625,205.0114,1.958856,NA,NA,0,merge,NA,NA,NA
S160,U,59,,20,List,L,1,6.5,1,7,2,13,1,35,192.9428571,127.2534,1.765691,867,NA,0,merge,NA,NA,NA
S160,U,80,,27,List,L,1,6.5,1,7,2,13,1,23,313.8695652,135.8976,2.052015,NA,NA,0,merge,6,1,1
S160,U,6,,2,List,L,1,7,1,6,1,14,2,NA,220.557554,181.3157,1.789571,NA,70.46394017,2,merge,NA,NA,NA
S160,U,48,,16,List,L,1,15,3,2,1,15,2,0,NA,NA,NA,NA,NA,0,merge,NA,NA,NA
S160,U,39,,13,List,L,1,8.9,1,7,2,17,3,15,176.9333333,156.4412,1.806166,NA,NA,0,merge,NA,NA,NA
S160,U,71,,24,List,L,1,9.5,2,5,1,19,3,47,164.6595745,135.8422,1.670254,NA,NA,0,merge,NA,NA,NA
S160,U,1,,1,List,L,1,10.5,2,7,2,21,3,96,284.5,122.3227,1.772294,83,NA,34,merge,NA,NA,NA
S160,U,58,,19,List,L,1,10,2,15,4,10,1,7,164.4285714,NA,17.75533,301,NA,0,swap1,NA,NA,NA
S160,U,53,,17,List,L,1,11,2,14,3,11,1,71,185.5774648,236.3406,2.185125,NA,NA,0,swap1,NA,NA,NA
S160,U,11,,4,List,L,1,14,3,3,1,14,2,44,201.3863636,93.81184,1.85438,867,NA,0,swap1,NA,NA,NA
S160,U,19,,7,List,L,1,15,3,16,4,15,2,19,227.3684211,104.7054,1.405131,NA,NA,0,swap1,NA,NA,NA
S160,U,63,,22,List,L,1,11,2,15,4,11,1,75,201.1333333,166.0803,1.627231,NA,NA,0,swap2,NA,NA,NA
S160,U,7,,3,List,L,1,16,4,28,5,16,2,64,195.96875,90.99296,1.916582,NA,33.6290741,0,swap2,NA,NA,NA
S160,U,22,,9,List,L,1,16,4,39,5,16,2,34,204.6470588,88.3695,1.807523,NA,NA,0,swap2,NA,NA,NA
S160,U,54,,18,List,L,1,16,4,40,5,16,2,36,197.8888889,88.49557,1.822887,NA,NA,0,swap2,NA,NA,NA
S161,M,76,18,25,List,L,1,13,3,6,1,13,1,50,164.84,184.7569,1.643983,NA,61.75519342,2,ainsert,5,5,1
S161,M,82,18,28,List,L,1,14,3,8,2,14,2,37,214.6486486,107.3071,1.963221,NA,NA,1,ainsert,4,1,1
S161,M,63,18,21,List,L,1,14,3,10,2,14,2,32,150.78125,176.1376,1.435602,NA,NA,0,ainsert,NA,NA,NA
S161,M,25,18,8,List,L,1,17,4,13,3,17,3,31,280.9032258,NA,4.522253,NA,NA,0,ainsert,NA,NA,NA
S161,M,31,18,11,List,L,1,17,4,13,3,17,3,24,170.4166667,NA,10.82684,NA,NA,0,ainsert,NA,NA,NA
S161,M,46,18,14,List,L,1,19,4,12,3,19,3,68,220.1323529,88.90022,1.807639,NA,NA,8,ainsert,NA,NA,NA
S161,M,42,18,12,List,L,1,19,4,15,4,19,3,53,190.8113208,NA,3.240683,NA,NA,0,ainsert,NA,NA,NA
S161,M,78,18,26,List,L,1,19,4,18,4,19,3,45,150.0888889,160.0298,1.496717,NA,96.79470274,0,ainsert,5,1,1
S161,M,90,18,30,List,L,1,10,2,7,2,10,2,70,203.7714286,110.2533,1.963248,1151,NA,0,ainsert,5,2,1
S161,M,21,18,6,List,L,1,14,3,2,1,14,2,12,153,253.0982,0.7501753,NA,NA,0,bubble,NA,NA,NA
S161,M,14,18,5,List,L,1,15,3,2,1,15,2,35,NA,NA,18.96964,NA,NA,0,bubble,NA,NA,NA
S161,M,83,18,29,List,L,1,16,4,2,1,16,2,35,167.8,189.5162,1.99875,NA,86.60583305,0,bubble,5,1,4
S161,M,47,18,15,List,L,1,19,4,12,3,19,3,0,NA,NA,NA,NA,NA,0,bubble,NA,NA,NA
S161,M,72,18,23,List,L,1,6.5,1,6,1,13,1,63,217.4603175,82.16337,1.655892,NA,NA,0,merge,NA,NA,NA
S161,M,29,18,10,List,L,1,6.5,1,7,2,13,1,23,233.4782609,NA,2.376548,NA,NA,0,merge,NA,NA,NA
S161,M,57,18,20,List,L,1,6.5,1,7,2,13,1,61,126.6065574,198.8478,1.716852,NA,NA,0,merge,NA,NA,NA
S161,M,80,18,27,List,L,1,6.5,1,7,2,13,1,55,210.4727273,79.55543,1.701309,NA,NA,0,merge,6,1,1
S161,M,4,18,2,List,L,1,7,1,6,1,14,2,31,NA,NA,5.772071,NA,NA,0,merge,NA,NA,NA
S161,M,49,18,16,List,L,1,15,3,2,1,15,2,64,177.03125,118.5606,1.671675,NA,NA,0,merge,NA,NA,NA
S161,M,45,18,13,List,L,1,8.9,1,7,2,17,3,25,NA,95.54971,1.441154,NA,NA,0,merge,NA,NA,NA
S161,M,73,18,24,List,L,1,9.5,2,5,1,19,3,16,229.3125,79.18245,1.624467,NA,NA,6,merge,NA,NA,NA
S161,M,3,18,1,List,L,1,10.5,2,7,2,21,3,79,274,NA,6.608409,NA,NA,0,merge,NA,NA,NA
S161,M,56,18,19,List,L,1,10,2,15,4,10,1,35,184.0571429,115.5275,1.570787,835,NA,0,swap1,NA,NA,NA
S161,M,50,18,17,List,L,1,11,2,14,3,11,1,68,191.0588235,168.3835,2.346703,NA,NA,0,swap1,NA,NA,NA
S161,M,12,18,4,List,L,1,14,3,3,1,14,2,26,206.5384615,100.1376,1.601911,NA,NA,0,swap1,NA,NA,NA
S161,M,23,18,7,List,L,1,15,3,16,4,15,2,18,182.6111111,NA,3.136712,NA,NA,0,swap1,NA,NA,NA
S161,M,68,18,22,List,L,1,11,2,15,4,11,1,NA,253.8421053,102.5418,1.662516,NA,78.95876312,0,swap2,NA,NA,NA
S161,M,6,18,3,List,L,1,16,4,28,5,16,2,16,139.5625,NA,14.7784,1068,NA,0,swap2,NA,NA,NA
S161,M,27,18,9,List,L,1,16,4,39,5,16,2,15,125.6666667,NA,2.264616,NA,NA,0,swap2,NA,NA,NA
S161,M,52,18,18,List,L,1,16,4,40,5,16,2,22,163.7272727,174.3124,1.522054,550,NA,0,swap2,NA,NA,NA
S162,F,68,20,25,List,L,1,13,3,6,1,13,1,12,NA,67.40484,1.925084,NA,NA,4,ainsert,5,5,1
S162,F,86,20,28,List,L,1,14,3,8,2,14,2,33,202.6666667,150.7713,6.224961,NA,NA,0,ainsert,4,1,1
S162,F,61,20,21,List,L,1,14,3,10,2,14,2,41,240.8780488,104.5251,1.816772,NA,64.67321777,0,ainsert,NA,NA,NA
S162,F,41,20,11,List,L,1,17,4,13,3,17,3,67,206.641791,101.5298,2.045263,NA,NA,5,ainsert,NA,NA,NA
S162,F,22,20,8,List,L,1,17,4,13,3,17,3,47,267.3191489,136.1073,2.173306,NA,49.05795574,6,ainsert,NA,NA,NA
S162,F,46,20,14,List,L,1,19,4,12,3,19,3,0,NA,NA,NA,NA,NA,0,ainsert,NA,NA,NA
S162,F,42,20,12,List,L,1,19,4,15,4,19,3,53,243.6037736,106.4284,1.476531,NA,NA,4,ainsert,NA,NA,NA
S162,F,78,20,26,List,L,1,19,4,18,4,19,3,34,190.8235294,218.4382,2.084851,NA,84.30046082,0,ainsert,5,1,1
S162,F,89,20,30,List,L,1,10,2,7,2,10,2,18,182.5555556,99.48734,0.9430395,NA,NA,0,ainsert,5,2,1
S162,F,18,20,6,List,L,1,14,3,2,1,14,2,36,206.6666667,109.4225,1.859322,NA,NA,0,bubble,NA,NA,NA
S162,F,17,20,5,List,L,1,15,3,2,1,15,2,92,184.3369565,116.6525,1.859436,981,41.59398015,8,bubble,NA,NA,NA
S162,F,87,20,29,List,L,1,16,4,2,1,16,2,23,299.6521739,159.3921,1.358747,NA,115.9625498,0,bubble,5,1,4
S162,F,49,20,15,List,L,1,19,4,12,3,19,3,48,150.3958333,106.0314,1.576257,NA,NA,0,bubble,NA,NA,NA
S162,F,64,20,23,List,L,1,6.5,1,6,1,13,1,56,224.8571429,91.1674,2.04666,NA,NA,0,merge,NA,NA,NA
S162,F,58,20,20,List,L,1,6.5,1,7,2,13,1,35,184.4857143,222.4708,1.75235,NA,NA,0,merge,NA,NA,NA
S162,F,79,20,27,List,L,1,6.5,1,7,2,13,1,30,293.0333333,115.8005,2.035226,NA,NA,0,merge,6,1,1
S162,F,30,20,10,List,L,1,6.5,1,7,2,13,1,87,206.1034483,92.88997,1.908393,450,122.7615433,14,merge,NA,NA,NA
S162,F,3,20,2,List,L,1,7,1,6,1,14,2,59,212.3559322,98.77691,1.597025,267,NA,9,merge,NA,NA,NA
S162,F,53,20,16,List,L,1,15,3,2,1,15,2,52,193.8269231,115.4471,2.002406,NA,NA,0,merge,NA,NA,NA
S162,F,44,20,13,List,L,1,8.9,1,7,2,17,3,75,200.2266667,92.98838,1.799627,NA,NA,1,merge,NA,NA,NA
S162,F,65,20,24,List,L,1,9.5,2,5,1,19,3,32,191.28125,112.9388,2.163123,1634,78.30863953,2,merge,NA,NA,NA
S162,F,1,20,1,List,L,1,10.5,2,7,2,21,3,89,237.4044944,107.3598,1.72626,284,NA,20,merge,NA,NA,NA
S162,F,57,20,19,List,L,1,10,2,15,4,10,1,46,107.0652174,254.8215,2.154809,NA,NA,0,swap1,NA,NA,NA
S162,F,55,20,17,List,L,1,11,2,14,3,11,1,35,239.1142857,214.0912,1.429488,166,NA,0,swap1,NA,NA,NA
S162,F,15,20,4,List,L,1,14,3,3,1,14,2,76,280.0131579,89.69228,1.817275,1835,NA,0,swap1,NA,NA,NA
S162,F,21,20,7,List,L,1,15,3,16,4,15,2,69,175.8115942,109.1238,1.730283,201,NA,7,swap1,NA,NA,NA
S162,F,62,20,22,List,L,1,11,2,15,4,11,1,72,155.0138889,NA,3.702366,NA,NA,0,swap2,NA,NA,NA
S162,F,6,20,3,List,L,1,16,4,28,5,16,2,58,210.7931034,88.74921,1.887865,783,35.32723618,6,swap2,NA,NA,NA
S162,F,29,20,9,List,L,1,16,4,39,5,16,2,44,190.6363636,99.25774,1.789193,NA,NA,2,swap2,NA,NA,NA
S162,F,56,20,18,List,L,1,16,4,40,5,16,2,46,188,116.3371,1.589136,NA,NA,0,swap2,NA,NA,NA
S163,U,64,,25,List,L,1,13,3,6,1,13,1,46,197.4782609,156.4703,2.120562,NA,117.3199234,0,ainsert,5,5,1
S163,U,72,,28,List,L,1,14,3,8,2,14,2,54,227.6666667,102.0333,2.215921,NA,NA,0,ainsert,4,1,1
S163,U,54,,21,List,L,1,14,3,10,2,14,2,49,150.7142857,258.633,2.697618,NA,NA,0,ainsert,NA,NA,NA
S163,U,23,,8,List,L,1,17,4,13,3,17,3,53,211.8301887,156.3124,2.339229,NA,NA,0,ainsert,NA,NA,NA
S163,U,31,,11,List,L,1,17,4,13,3,17,3,0,NA,NA,NA,NA,NA,0,ainsert,NA,NA,NA
S163,U,34,,14,List,L,1,19,4,12,3,19,3,46,191.5217391,85.67891,1.874851,NA,NA,0,ainsert,NA,NA,NA
S163,U,32,,12,List,L,1,19,4,15,4,19,3,71,256.1267606,165.3131,2.410867,NA,NA,0,ainsert,NA,NA,NA
S163,U,69,,26,List,L,1,19,4,18,4,19,3,13,NA,33.31847,1.740645,NA,NA,7,ainsert,5,1,1
S163,U,18,,6,List,L,1,14,3,2,1,14,2,41,250.6341463,97.91145,1.922709,NA,NA,0,bubble,NA,NA,NA
S163,U,14,,5,List,L,1,15,3,2,1,15,2,45,244.3111111,183.9444,2.533669,NA,NA,0,bubble,NA,NA,NA
S163,U,78,,29,List,L,1,16,4,2,1,16,2,28,234.7857143,NA,1.594677,NA,NA,0,bubble,5,1,4
S163,U,37,,15,List,L,1,19,4,12,3,19,3,37,117.6486486,116.2891,1.834212,200,NA,0,bubble,NA,NA,NA
S163,U,58,,23,List,L,1,6.5,1,6,1,13,1,38,224.3947368,227.6742,1.707881,NA,79.02579002,0,merge,NA,NA,NA
S163,U,30,,10,List,L,1,6.5,1,7,2,13,1,62,199.4032258,107.208,2.180549,NA,NA,0,merge,NA,NA,NA
S163,U,71,,27,List,L,1,6.5,1,7,2,13,1,15,202.3333333,NA,3.430761,1384,49.23764968,0,merge,6,1,1
S163,U,9,,2,List,L,1,7,1,6,1,14,2,87,186.3678161,116.5976,1.863052,NA,NA,0,merge,NA,NA,NA
S163,U,42,,16,List,L,1,15,3,2,1,15,2,20,NA,286.5511,1.905559,NA,NA,0,merge,NA,NA,NA
S163,U,33,,13,List,L,1,8.9,1,7,2,17,3,31,144.3870968,NA,8.326625,NA,NA,0,merge,NA,NA,NA
S163,U,63,,24,List,L,1,9.5,2,5,1,19,3,6,133.5,NA,1.540971,NA,NA,0,merge,NA,NA,NA
S163,U,4,,1,List,L,1,10.5,2,7,2,21,3,88,210.8409091,89.61131,2.220798,NA,NA,0,merge,NA,NA,NA
S163,U,50,,19,List,L,1,10,2,15,4,10,1,41,289.195122,88.17799,2.13602,NA,NA,0,swap1,NA,NA,NA
S163,U,45,,17,List,L,1,11,2,14,3,11,1,50,194.78,133.3411,1.51069,NA,NA,0,swap1,NA,NA,NA
S163,U,11,,4,List,L,1,14,3,3,1,14,2,59,197.9322034,99.12746,2.179176,NA,NA,0,swap1,NA,NA,NA
S163,U,20,,7,List,L,1,15,3,16,4,15,2,94,277.8829787,103.8373,2.215722,NA,NA,0,swap1,NA,NA,NA
S163,U,55,,22,List,L,1,11,2,15,4,11,1,44,284.4318182,102.2456,1.665496,NA,NA,18,swap2,NA,NA,NA
S163,U,10,,3,List,L,1,16,4,28,5,16,2,64,164.546875,126.4078,2.04686,NA,NA,0,swap2,NA,NA,NA
S163,U,24,,9,List,L,1,16,4,39,5,16,2,35,243.4,161.4387,2.564162,NA,NA,0,swap2,NA,NA,NA
S163,U,47,,18,List,L,1,16,4,40,5,16,2,51,130.8235294,175.2677,1.644253,NA,NA,0,swap2,NA,NA,NA
S165,F,71,21,25,List,L,1,13,3,6,1,13,1,75,190.32,209.6229,2.669848,NA,209.3216435,14,ainsert,5,5,1
S165,F,76,21,28,List,L,1,14,3,8,2,14,2,29,299.137931,95.38338,1.807464,NA,NA,0,ainsert,4,1,1
S165,F,62,21,21,List,L,1,14,3,10,2,14,2,29,265.3448276,90.69429,2.019042,NA,NA,13,ainsert,NA,NA,NA
S165,F,24,21,8,List,L,1,17,4,13,3,17,3,57,165.9298246,130.7909,1.810724,NA,NA,0,ainsert,NA,NA,NA
S165,F,31,21,11,List,L,1,17,4,13,3,17,3,22,163.6818182,NA,8.411588,NA,NA,0,ainsert,NA,NA,NA
S165,F,38,21,14,List,L,1,19,4,12,3,19,3,46,179.8478261,105.2322,1.737008,NA,NA,0,ainsert,NA,NA,NA
S165,F,33,21,12,List,L,1,19,4,15,4,19,3,41,232.7317073,144.5829,2.059663,NA,NA,0,ainsert,NA,NA,NA
S165,F,73,21,26,List,L,1,19,4,18,4,19,3,25,289.04,137.0085,2.390402,NA,66.74012756,0,ainsert,5,1,1
S165,F,86,21,30,List,L,1,10,2,7,2,10,2,NA,207.3057851,125.9126,1.714546,NA,68.4418087,0,ainsert,5,2,1
S165,F,19,21,6,List,L,1,14,3,2,1,14,2,13,174.6153846,NA,12.09243,NA,NA,0,bubble,NA,NA,NA
S165,F,15,21,5,List,L,1,15,3,2,1,15,2,36,151.0555556,NA,9.130505,NA,NA,0,bubble,NA,NA,NA
S165,F,81,21,29,List,L,1,16,4,2,1,16,2,31,173.0967742,112.8607,1.913401,NA,NA,0,bubble,5,1,4
S165,F,44,21,15,List,L,1,19,4,12,3,19,3,39,135.2307692,130.2695,1.160502,NA,NA,0,bubble,NA,NA,NA
S165,F,65,21,23,List,L,1,6.5,1,6,1,13,1,5,NA,194.8354,3.084376,NA,NA,2,merge,NA,NA,NA
S165,F,28,21,10,List,L,1,6.5,1,7,2,13,1,41,187.1707317,NA,4.74368,NA,NA,0,merge,NA,NA,NA
S165,F,59,21,20,List,L,1,6.5,1,7,2,13,1,40,206.925,121.8642,2.05781,NA,126.1121445,0,merge,NA,NA,NA
S165,F,74,21,27,List,L,1,6.5,1,7,2,13,1,12,NA,90.49406,1.917526,NA,NA,5,merge,6,1,1
S165,F,7,21,2,List,L,1,7,1,6,1,14,2,44,196.3863636,95.95467,1.762864,NA,NA,0,merge,NA,NA,NA
S165,F,47,21,16,List,L,1,15,3,2,1,15,2,43,208.3255814,145.6318,1.733567,283,NA,0,merge,NA,NA,NA
S165,F,37,21,13,List,L,1,8.9,1,7,2,17,3,49,153.9591837,121.7335,1.765786,NA,NA,0,merge,NA,NA,NA
S165,F,70,21,24,List,L,1,9.5,2,5,1,19,3,20,172.65,280.3916,2.073654,NA,NA,0,merge,NA,NA,NA
S165,F,3,21,1,List,L,1,10.5,2,7,2,21,3,80,253.6,76.9967,1.640592,NA,NA,0,merge,NA,NA,NA
S165,F,58,21,19,List,L,1,10,2,15,4,10,1,42,160.0952381,170.3669,1.438467,NA,NA,0,swap1,NA,NA,NA
S165,F,53,21,17,List,L,1,11,2,14,3,11,1,66,138.5151515,172.7884,1.680461,NA,NA,0,swap1,NA,NA,NA
S165,F,10,21,4,List,L,1,14,3,3,1,14,2,23,208.2608696,NA,16.6237,NA,NA,0,swap1,NA,NA,NA
S165,F,20,21,7,List,L,1,15,3,16,4,15,2,50,186.8,131.7793,1.966795,NA,NA,0,swap1,NA,NA,NA
S165,F,64,21,22,List,L,1,11,2,15,4,11,1,NA,228.3478261,97.90323,1.952064,NA,76.83683513,17,swap2,NA,NA,NA
S165,F,9,21,3,List,L,1,16,4,28,5,16,2,17,168.8823529,NA,3.119692,NA,NA,0,swap2,NA,NA,NA
S165,F,27,21,9,List,L,1,16,4,39,5,16,2,15,138.8666667,NA,14.21933,NA,NA,0,swap2,NA,NA,NA
S165,F,57,21,18,List,L,1,16,4,40,5,16,2,31,225.516129,116.9952,2.0841,NA,NA,0,swap2,NA,NA,NA
S167,M,71,21,25,List,L,1,13,3,6,1,13,1,82,182.1341463,157.7047,1.941581,NA,NA,0,ainsert,5,5,1
S167,M,81,21,28,List,L,1,14,3,8,2,14,2,19,206.4210526,NA,2.598002,NA,NA,1,ainsert,4,1,1
S167,M,62,21,21,List,L,1,14,3,10,2,14,2,43,184.6511628,107.9621,2.008837,NA,66.74894916,8,ainsert,NA,NA,NA
S167,M,19,21,8,List,L,1,17,4,13,3,17,3,51,149.4705882,163.196,1.9667,NA,143.4929979,0,ainsert,NA,NA,NA
S167,M,33,21,11,List,L,1,17,4,13,3,17,3,27,124.9259259,NA,1.755932,234,NA,3,ainsert,NA,NA,NA
S167,M,37,21,14,List,L,1,19,4,12,3,19,3,40,152.3,104.1343,1.604067,899,NA,0,ainsert,NA,NA,NA
S167,M,35,21,12,List,L,1,19,4,15,4,19,3,46,181.7608696,120.969,2.185845,NA,NA,0,ainsert,NA,NA,NA
S167,M,72,21,26,List,L,1,19,4,18,4,19,3,52,178.9807692,143.9408,2.001614,NA,78.08607674,11,ainsert,5,1,1
S167,M,88,21,30,List,L,1,10,2,7,2,10,2,45,210.6222222,NA,2.80316,NA,NA,0,ainsert,5,2,1
S167,M,17,21,6,List,L,1,14,3,2,1,14,2,24,179.9583333,105.9402,1.681935,NA,NA,0,bubble,NA,NA,NA
S167,M,16,21,5,List,L,1,15,3,2,1,15,2,56,172.8214286,143.1167,2.081208,567,NA,0,bubble,NA,NA,NA
S167,M,84,21,29,List,L,1,16,4,2,1,16,2,46,217.6521739,98.90538,1.819355,435,NA,0,bubble,5,1,4
S167,M,38,21,15,List,L,1,19,4,12,3,19,3,51,196.9215686,152.8046,1.717345,450,NA,0,bubble,NA,NA,NA
S167,M,65,21,23,List,L,1,6.5,1,6,1,13,1,NA,220.4770642,96.742,2.008525,NA,79.0485301,0,merge,NA,NA,NA
S167,M,24,21,10,List,L,1,6.5,1,7,2,13,1,45,172.1777778,150.934,1.667364,801,NA,0,merge,NA,NA,NA
S167,M,55,21,20,List,L,1,6.5,1,7,2,13,1,94,148.3510638,185.4739,2.131027,NA,NA,0,merge,NA,NA,NA
S167,M,77,21,27,List,L,1,6.5,1,7,2,13,1,19,NA,133.3208,2.215944,NA,NA,0,merge,6,1,1
S167,M,10,21,2,List,L,1,7,1,6,1,14,2,46,198.3695652,153.4191,1.950089,NA,NA,0,merge,NA,NA,NA
S167,M,46,21,16,List,L,1,15,3,2,1,15,2,41,135.9756098,192.9616,1.789205,NA,NA,0,merge,NA,NA,NA
S167,M,36,21,13,List,L,1,8.9,1,7,2,17,3,54,143.2777778,243.0588,2.41211,83,NA,0,merge,NA,NA,NA
S167,M,69,21,24,List,L,1,9.5,2,5,1,19,3,18,190.7222222,141.0947,1.870454,NA,NA,1,merge,NA,NA,NA
S167,M,7,21,1,List,L,1,10.5,2,7,2,21,3,NA,212.8518519,96.4958,2.164342,NA,NA,0,merge,NA,NA,NA
S167,M,54,21,19,List,L,1,10,2,15,4,10,1,30,239.6333333,NA,4.869386,NA,NA,0,swap1,NA,NA,NA
