Participant,Task,Saccade Count,Total Saccade Duration [ms],Average Saccade Duration [ms]
167, 65.BMP,7,3486.6000000002095,498.08571428574425
167, 2.BMP,23,10160.10000000021,441.7434782608787
167, 34.BMP,5,9625.900000000023,1925.1800000000046
167, 35.BMP,18,15398.099999999977,855.4499999999987
167, 3.BMP,15,9926.699999999953,661.7799999999969
167, 66.BMP,8,5755.79999999993,719.4749999999913
167, 4.BMP,17,10493.899999999907,617.2882352941122
167, 5.BMP,1,750.7000000000698,750.7000000000698
167, 6.BMP,8,8141.399999999907,1017.6749999999884
167, 7.BMP,28,21037.800000000047,751.3500000000016
167, 8.BMP,7,8558.5,1222.642857142857
167, 9.BMP,17,13729.900000000256,807.6411764706033
167, 36.BMP,27,19519.899999999907,722.9592592592558
167, 67.BMP,7,5638.699999999953,805.5285714285648
167, 37.BMP,19,13096.499999999767,689.2894736841982
167, 10.BMP,23,13196.29999999958,573.7521739130252
167, 68.BMP,7,3386.5,483.7857142857143
167, 38.BMP,3,8091.199999999953,2697.066666666651
167, 69.BMP,10,4671.100000000326,467.1100000000326
167, 70.BMP,3,3019.6999999999534,1006.5666666666511
167, 39.BMP,8,12746.100000000326,1593.2625000000407
167, 40.BMP,20,17433.799999999348,871.6899999999674
167, 71.BMP,12,3670.3000000002794,305.8583333333566
167, 41.BMP,11,10076.900000000838,916.0818181818944
167, 11.BMP,19,10993.600000000093,578.6105263157943
167, 72.BMP,5,10726.90000000014,2145.380000000028
167, 12.BMP,8,8575.100000000326,1071.8875000000407
167, 13.BMP,19,12562.299999999814,661.1736842105165
167, 14.BMP,11,4838.000000000466,439.81818181822416
167, 15.BMP,5,7307.09999999986,1461.419999999972
167, 42.BMP,5,8191.199999999721,1638.239999999944
167, 43.BMP,4,11561.300000000047,2890.3250000000116
167, 44.BMP,5,4821.600000000326,964.3200000000652
167, 73.BMP,7,2852.5999999998603,407.5142857142658
167, 74.BMP,2,3052.8000000002794,1526.4000000001397
167, 45.BMP,11,10727.399999999674,975.2181818181522
167, 75.BMP,8,6589.9999999993015,823.7499999999127
167, 16.BMP,8,11644.499999999767,1455.562499999971
167, 46.BMP,22,13062.90000000014,593.7681818181882
167, 17.BMP,16,10076.79999999958,629.7999999999738
167, 76.BMP,11,11477.900000000373,1043.4454545454885
167, 47.BMP,17,13529.900000000373,795.8764705882572
167, 77.BMP,11,5838.600000000326,530.7818181818478
167, 78.BMP,2,2018.700000000652,1009.350000000326
167, 18.BMP,9,12946.100000000093,1438.455555555566
167, 19.BMP,5,10060.0,2012.0
167, 20.BMP,19,12496.0,657.6842105263158
167, 48.BMP,4,4571.4000000003725,1142.8500000000931
167, 49.BMP,18,15315.299999999814,850.8499999999897
167, 79.BMP,3,4187.600000000093,1395.8666666666977
167, 80.BMP,5,2786.399999999441,557.2799999998882
167, 50.BMP,24,21320.40000000177,888.3500000000737
167, 81.BMP,4,2652.4999999995343,663.1249999998836
167, 21.BMP,27,10276.900000001304,380.62592592597423
167, 22.BMP,9,7991.100000000559,887.900000000062
167, 82.BMP,1,2202.1999999997206,2202.1999999997206
167, 23.BMP,30,12295.5,409.85
167, 83.BMP,7,3936.899999999441,562.4142857142059
167, 84.BMP,12,4637.700000000186,386.47500000001554
167, 51.BMP,10,5822.4000000017695,582.2400000001769
167, 24.BMP,41,18001.299999998417,439.056097560937
167, 52.BMP,13,6839.9000000003725,526.1461538461825
167, 25.BMP,16,8091.5,505.71875
167, 26.BMP,20,8174.899999999907,408.74499999999534
167, 85.BMP,6,2202.0999999996275,367.0166666666046
167, 53.BMP,8,6873.400000000838,859.1750000001048
167, 54.BMP,23,7323.799999999348,318.4260869564934
167, 55.BMP,22,9876.39999999851,448.927272727205
167, 27.BMP,45,14398.200000000652,319.9600000000145
167, 56.BMP,21,8842.199999998324,421.057142857063
167, 57.BMP,17,7756.999999999534,456.29411764703144
167, 86.BMP,12,4837.800000000279,403.1500000000233
167, 28.BMP,17,7057.600000000093,415.1529411764761
167, 87.BMP,13,5972.600000000559,459.4307692308122
167, 88.BMP,2,1268.0,634.0
167, 29.BMP,17,7907.099999999162,465.1235294117154
167, 58.BMP,23,13363.499999998137,581.0217391303538
167, 89.BMP,5,3553.6999999997206,710.7399999999441
167, 59.BMP,10,7590.899999999907,759.0899999999907
167, 30.BMP,15,6756.300000000745,450.4200000000497
167, 60.BMP,5,2318.5000000004657,463.70000000009315
167, 90.BMP,18,5989.600000000559,332.7555555555866
168, 1.BMP,223,29177.199999999917,130.8394618834077
168, 61.BMP,23,4020.399999999994,174.79999999999976
168, 2.BMP,193,19136.800000000076,99.15440414507812
168, 3.BMP,224,21986.600000000297,98.1544642857156
168, 62.BMP,29,3419.800000000134,117.9241379310391
168, 4.BMP,108,14833.499999999884,137.34722222222115
168, 63.BMP,10,2636.0999999998603,263.60999999998603
168, 64.BMP,33,8224.200000000012,249.21818181818216
168, 65.BMP,24,6807.600000000035,283.65000000000146
168, 31.BMP,106,21220.89999999979,200.1971698113188
168, 5.BMP,56,11077.09999999986,197.80535714285466
168, 32.BMP,67,17300.20000000007,258.2119402985085
168, 66.BMP,50,10593.499999999825,211.8699999999965
168, 6.BMP,120,15967.400000000023,133.06166666666687
168, 33.BMP,28,7290.099999999977,260.36071428571347
168, 34.BMP,67,10393.59999999986,155.12835820895313
168, 7.BMP,78,17167.200000000652,220.09230769231604
168, 67.BMP,37,7991.60000000021,215.98918918919486
168, 35.BMP,40,10127.100000000559,253.17750000001396
168, 8.BMP,36,11594.900000000023,322.0805555555562
168, 68.BMP,52,10509.899999999907,202.11346153845975
168, 36.BMP,110,20002.700000000186,181.84272727272898
168, 37.BMP,102,16540.500000000116,162.16176470588348
168, 9.BMP,67,17601.100000000093,262.70298507462826
168, 10.BMP,57,20653.600000000093,362.34385964912445
168, 69.BMP,39,14397.300000000047,369.16153846153964
168, 38.BMP,37,9458.60000000021,255.6378378378435
168, 39.BMP,64,16215.799999999115,253.37187499998618
168, 70.BMP,32,10960.80000000028,342.52500000000873
168, 40.BMP,63,11094.0,176.0952380952381
168, 11.BMP,72,8974.800000001676,124.65000000002328
168, 41.BMP,104,13062.700000000186,125.6028846153864
168, 71.BMP,87,11695.69999999972,134.43333333333013
168, 42.BMP,46,5471.300000001211,118.94130434785241
168, 12.BMP,104,12462.500000000698,119.83173076923748
168, 13.BMP,152,18051.09999999986,118.75723684210435
168, 72.BMP,31,5973.099999999395,192.6806451612708
168, 73.BMP,37,6173.09999999986,166.84054054053678
168, 74.BMP,89,12594.79999999958,141.51460674156831
168, 75.BMP,48,13714.300000000047,285.7145833333343
168, 14.BMP,62,10226.400000000838,164.9419354838845
168, 43.BMP,21,6356.199999999953,302.67619047618825
168, 44.BMP,86,11893.299999997951,138.2941860464878
168, 45.BMP,126,16065.100000000326,127.50079365079624
168, 15.BMP,121,18400.49999999837,152.07024793387083
168, 46.BMP,81,13262.499999999069,163.73456790122307
168, 16.BMP,95,16533.50000000093,174.03684210527297
168, 17.BMP,106,15515.299999999115,146.37075471697278
168, 47.BMP,236,30461.400000000605,129.0737288135619
168, 76.BMP,78,13680.499999999767,175.39102564102265
168, 77.BMP,45,9692.79999999865,215.39555555552553
168, 18.BMP,109,19018.800000000047,174.4844036697252
168, 78.BMP,28,5572.40000000014,199.0142857142907
168, 79.BMP,21,3986.5,189.83333333333334
168, 48.BMP,27,5588.300000000512,206.97407407409304
168, 19.BMP,81,12779.30000000121,157.76913580248407
168, 49.BMP,91,12578.600000001024,138.22637362638488
168, 50.BMP,112,14463.900000003166,129.14196428574255
168, 20.BMP,170,26025.69999999972,153.09235294117482
168, 80.BMP,17,6423.100000000559,377.8294117647388
168, 51.BMP,73,9894.099999999627,135.53561643835107
168, 52.BMP,124,15016.699999998324,121.10241935482519
168, 81.BMP,94,9344.09999999823,99.40531914891734
168, 53.BMP,33,5939.000000000931,179.9696969697252
168, 54.BMP,71,8643.699999997858,121.74225352109659
168, 82.BMP,38,5971.800000000745,157.15263157896698
168, 83.BMP,35,4671.500000002328,133.4714285714951
168, 21.BMP,87,9459.0,108.72413793103448
168, 84.BMP,27,7874.299999999348,291.6407407407166
168, 22.BMP,107,14096.499999997672,131.74299065418384
168, 85.BMP,59,11360.799999998882,192.5559322033709
168, 55.BMP,72,9159.600000000559,127.21666666667443
168, 86.BMP,43,10876.999999999534,252.9534883720822
168, 56.BMP,126,19203.599999999627,152.40952380952086
168, 57.BMP,62,10427.200000000186,168.1806451612933
168, 23.BMP,105,19552.600000000093,186.215238095239
168, 24.BMP,121,21104.09999999823,174.41404958676225
168, 25.BMP,62,10075.999999999534,162.51612903225055
168, 58.BMP,101,21505.700000001583,212.9277227722929
168, 26.BMP,35,6973.899999999441,199.25428571426974
168, 27.BMP,77,21087.800000001676,273.8675324675542
168, 59.BMP,49,11628.200000002049,237.31020408167447
168, 28.BMP,21,7640.5,363.8333333333333
168, 29.BMP,41,10378.800000000745,253.14146341465232
168, 87.BMP,43,9575.799999997951,222.6930232557663
168, 30.BMP,16,5387.9000000003725,336.7437500000233
168, 88.BMP,42,12862.100000000093,306.24047619047843
168, 60.BMP,34,7406.999999998603,217.8529411764295
168, 89.BMP,25,6455.699999998789,258.2279999999516
168, 90.BMP,52,13596.900000000838,261.47884615386226
169, 31.BMP,14,14681.09999999986,1048.64999999999
169, 32.BMP,11,10243.699999999837,931.2454545454398
169, 61.BMP,17,15832.800000000047,931.341176470591
169, 62.BMP,12,8508.599999999977,709.049999999998
169, 63.BMP,4,3102.79999999993,775.6999999999825
169, 33.BMP,19,13930.19999999972,733.1684210526168
169, 1.BMP,38,28228.200000000652,742.8473684210697
169, 34.BMP,14,14147.099999999162,1010.507142857083
169, 2.BMP,11,14431.400000000373,1311.9454545454885
169, 3.BMP,28,27727.200000000186,990.2571428571495
169, 35.BMP,10,10610.599999999627,1061.0599999999627
169, 36.BMP,41,39105.89999999944,953.8024390243767
169, 64.BMP,25,31181.200000000186,1247.2480000000076
169, 65.BMP,3,3253.100000000093,1084.3666666666977
169, 66.BMP,2,3203.100000000093,1601.5500000000466
169, 4.BMP,15,13847.19999999972,923.146666666648
169, 67.BMP,6,5388.799999999814,898.1333333333023
169, 5.BMP,16,14498.100000000093,906.1312500000058
169, 6.BMP,6,4988.100000000093,831.3500000000155
169, 37.BMP,21,18518.399999999907,881.828571428567
169, 38.BMP,7,7057.199999999721,1008.1714285713887
169, 68.BMP,3,2352.4000000001397,784.1333333333799
169, 7.BMP,15,9626.499999999767,641.7666666666512
169, 39.BMP,23,16315.900000000838,709.3869565217756
169, 8.BMP,27,25525.100000000326,945.3740740740861
169, 9.BMP,30,31565.500000000233,1052.1833333333411
169, 40.BMP,12,13580.69999999972,1131.7249999999767
169, 69.BMP,2,800.8999999999069,400.44999999995343
169, 10.BMP,23,15731.999999999767,683.9999999999899
169, 70.BMP,4,2886.0999999996275,721.5249999999069
169, 11.BMP,9,4788.300000000279,532.0333333333643
169, 41.BMP,12,15148.0,1262.3333333333333
169, 42.BMP,15,11928.300000000047,795.2200000000031
169, 43.BMP,11,10359.999999999534,941.8181818181395
169, 12.BMP,13,13613.5,1047.1923076923076
169, 44.BMP,10,16232.699999999255,1623.2699999999254
169, 71.BMP,4,2635.899999999907,658.9749999999767
169, 45.BMP,11,14347.099999998696,1304.2818181816997
169, 13.BMP,13,13413.400000000373,1031.8000000000286
169, 14.BMP,7,3353.1000000010245,479.01428571443205
169, 46.BMP,13,10877.099999999627,836.6999999999714
169, 72.BMP,10,7290.700000000186,729.0700000000186
169, 15.BMP,16,20470.60000000056,1279.412500000035
169, 16.BMP,6,9442.500000000466,1573.7500000000775
169, 73.BMP,2,3570.0,1785.0
169, 74.BMP,5,3536.800000000745,707.3600000001491
169, 17.BMP,21,12846.200000000186,611.7238095238184
169, 47.BMP,7,13029.500000000931,1861.357142857276
169, 75.BMP,5,4437.4000000003725,887.4800000000745
169, 48.BMP,8,6757.000000000931,844.6250000001164
169, 76.BMP,2,2318.899999999441,1159.4499999997206
169, 77.BMP,2,2502.399999999907,1251.1999999999534
169, 49.BMP,8,8725.500000000931,1090.6875000001164
169, 18.BMP,27,23189.80000000121,858.8814814815263
169, 19.BMP,11,13346.299999999814,1213.2999999999831
169, 78.BMP,6,2869.400000000838,478.233333333473
169, 79.BMP,0,0.0,0.0
169, 80.BMP,1,1134.3999999999069,1134.3999999999069
169, 50.BMP,16,15114.099999999162,944.6312499999476
169, 20.BMP,18,13463.900000001304,747.9944444445168
169, 21.BMP,5,8675.099999999627,1735.0199999999254
169, 51.BMP,10,13279.80000000028,1327.980000000028
169, 81.BMP,2,1284.5000000004657,642.2500000002328
169, 52.BMP,13,9375.900000000373,721.2230769231056
169, 53.BMP,9,9692.299999999814,1076.9222222222015
169, 82.BMP,3,2018.3999999994412,672.7999999998137
169, 22.BMP,17,16483.00000000093,969.5882352941725
169, 54.BMP,10,9843.200000000186,984.3200000000186
169, 23.BMP,19,12512.799999998882,658.5684210525727
169, 83.BMP,0,0.0,0.0
169, 84.BMP,3,1935.2999999998137,645.099999999938
169, 24.BMP,9,15464.899999999441,1718.3222222221602
169, 55.BMP,9,9993.30000000028,1110.3666666666977
169, 56.BMP,7,9959.599999998696,1422.7999999998137
169, 57.BMP,17,14931.100000001024,878.3000000000602
169, 25.BMP,7,13012.700000000186,1858.9571428571694
169, 26.BMP,10,11177.80000000028,1117.780000000028
169, 85.BMP,2,2052.100000000093,1026.0500000000466
169, 86.BMP,0,0.0,0.0
169, 27.BMP,16,9792.700000000186,612.0437500000116
169, 87.BMP,2,2836.2000000001863,1418.1000000000931
169, 28.BMP,10,6089.100000000093,608.9100000000093
169, 58.BMP,7,7657.399999999441,1093.9142857142058
169, 29.BMP,17,25224.299999999348,1483.782352941138
169, 88.BMP,5,3386.6999999997206,677.3399999999441
169, 59.BMP,9,9075.200000000652,1008.355555555628
169, 60.BMP,13,8124.199999999721,624.93846153844
169, 89.BMP,7,9743.000000000466,1391.8571428572093
169, 30.BMP,10,8942.19999999879,894.219999999879
169, 90.BMP,6,2769.4000000003725,461.56666666672874
171, 41.BMP,1,5422.0,5422.0
171, 11.BMP,1,7791.0,7791.0
171, 12.BMP,6,28411.399999999907,4735.233333333318
171, 71.BMP,6,14014.300000000047,2335.7166666666744
171, 42.BMP,2,9359.30000000028,4679.65000000014
171, 13.BMP,3,13096.199999999953,4365.399999999984
171, 43.BMP,3,5789.100000000093,1929.700000000031
171, 72.BMP,2,13546.700000000186,6773.350000000093
171, 44.BMP,0,0.0,0.0
171, 45.BMP,1,483.80000000004657,483.80000000004657
171, 73.BMP,1,800.8999999999069,800.8999999999069
171, 74.BMP,1,9159.100000000093,9159.100000000093
171, 46.BMP,0,0.0,0.0
171, 47.BMP,6,13980.700000000186,2330.1166666666977
171, 48.BMP,0,0.0,0.0
171, 14.BMP,8,19435.69999999972,2429.462499999965
171, 75.BMP,5,14163.600000000326,2832.7200000000653
171, 76.BMP,7,18217.800000000047,2602.542857142864
171, 49.BMP,1,8157.899999999907,8157.899999999907
171, 15.BMP,2,1234.4999999997672,617.2499999998836
171, 77.BMP,2,5221.700000000186,2610.850000000093
171, 78.BMP,3,7440.899999999674,2480.2999999998915
171, 79.BMP,0,0.0,0.0
171, 16.BMP,1,12679.09999999986,12679.09999999986
171, 17.BMP,0,0.0,0.0
171, 18.BMP,1,15582.09999999986,15582.09999999986
171, 80.BMP,1,734.0999999998603,734.0999999998603
171, 19.BMP,0,0.0,0.0
171, 20.BMP,0,0.0,0.0
171, 50.BMP,21,78226.99999999907,3725.095238095194
171, 51.BMP,0,0.0,0.0
171, 81.BMP,3,6639.699999999721,2213.2333333332404
171, 52.BMP,3,7257.100000000093,2419.033333333364
171, 82.BMP,3,5321.899999999907,1773.9666666666355
171, 53.BMP,0,0.0,0.0
171, 83.BMP,0,0.0,0.0
171, 54.BMP,1,350.1999999997206,350.1999999997206
171, 21.BMP,1,12912.799999999814,12912.799999999814
171, 55.BMP,3,20269.89999999944,6756.633333333147
171, 56.BMP,1,7273.899999999907,7273.899999999907
171, 22.BMP,5,22806.0,4561.2
171, 84.BMP,4,8575.0,2143.75
171, 23.BMP,2,12378.899999999907,6189.449999999953
171, 85.BMP,1,5388.600000000093,5388.600000000093
171, 57.BMP,0,0.0,0.0
171, 24.BMP,1,2936.2000000001863,2936.2000000001863
171, 86.BMP,3,4988.200000000652,1662.7333333335507
171, 25.BMP,8,32181.700000000186,4022.7125000000233
171, 87.BMP,4,15848.899999999907,3962.2249999999767
171, 58.BMP,0,0.0,0.0
171, 88.BMP,2,8908.80000000028,4454.40000000014
171, 89.BMP,1,7841.199999999721,7841.199999999721
171, 26.BMP,2,10210.000000000466,5105.000000000233
171, 90.BMP,1,4988.200000000186,4988.200000000186
171, 59.BMP,0,0.0,0.0
171, 27.BMP,9,14063.899999999907,1562.655555555545
171, 60.BMP,1,200.10000000009313,200.10000000009313
171, 28.BMP,1,7574.200000000186,7574.200000000186
171, 29.BMP,19,17250.200000001118,907.9052631579535
171, 30.BMP,2,5121.799999999814,2560.899999999907
172, 1.BMP,13,34484.10000000002,2652.6230769230783
172, 61.BMP,4,7257.399999999994,1814.3499999999985
172, 31.BMP,4,9592.700000000012,2398.175000000003
172, 32.BMP,17,24607.50000000003,1447.5000000000018
172, 33.BMP,7,10994.0,1570.5714285714287
172, 34.BMP,8,11578.200000000128,1447.275000000016
172, 35.BMP,5,18067.50000000006,3613.500000000012
172, 2.BMP,1,900.8999999999651,900.8999999999651
172, 36.BMP,13,33833.10000000009,2602.546153846161
172, 62.BMP,2,2185.2999999999884,1092.6499999999942
172, 3.BMP,5,15248.500000000058,3049.7000000000116
172, 37.BMP,7,18818.70000000007,2688.385714285724
172, 4.BMP,0,0.0,0.0
172, 63.BMP,0,0.0,0.0
172, 64.BMP,1,1568.3000000000466,1568.3000000000466
172, 5.BMP,2,10360.300000000047,5180.150000000023
172, 6.BMP,1,7474.099999999977,7474.099999999977
172, 65.BMP,1,7440.699999999953,7440.699999999953
172, 66.BMP,0,0.0,0.0
172, 38.BMP,0,0.0,0.0
172, 67.BMP,1,2619.20000000007,2619.20000000007
172, 39.BMP,1,6523.099999999977,6523.099999999977
172, 68.BMP,1,5138.399999999907,5138.399999999907
172, 7.BMP,1,5388.599999999977,5388.599999999977
172, 69.BMP,0,0.0,0.0
172, 8.BMP,1,15398.5,15398.5
172, 40.BMP,0,0.0,0.0
172, 9.BMP,0,0.0,0.0
172, 10.BMP,1,3736.9000000001397,3736.9000000001397
172, 70.BMP,2,10760.699999999953,5380.349999999977
172, 71.BMP,0,0.0,0.0
172, 11.BMP,0,0.0,0.0
172, 72.BMP,1,5472.100000000093,5472.100000000093
172, 12.BMP,0,0.0,0.0
172, 13.BMP,9,24741.09999999986,2749.0111111110955
172, 73.BMP,0,0.0,0.0
172, 74.BMP,0,0.0,0.0
172, 75.BMP,0,0.0,0.0
172, 14.BMP,0,0.0,0.0
172, 76.BMP,1,3670.2999999998137,3670.2999999998137
172, 15.BMP,4,31414.100000000093,7853.525000000023
172, 41.BMP,4,12695.800000000047,3173.9500000000116
172, 42.BMP,8,19085.300000000047,2385.662500000006
172, 16.BMP,5,14580.899999999907,2916.179999999981
172, 17.BMP,9,18684.899999999674,2076.099999999964
172, 77.BMP,0,0.0,0.0
172, 18.BMP,7,18852.199999999953,2693.171428571422
172, 43.BMP,4,8775.09999999986,2193.774999999965
172, 44.BMP,11,24357.70000000042,2214.3363636364015
172, 45.BMP,2,7724.299999999814,3862.149999999907
172, 78.BMP,0,0.0,0.0
172, 19.BMP,9,10794.30000000028,1199.3666666666977
172, 46.BMP,3,14430.700000000186,4810.233333333395
172, 47.BMP,5,12862.59999999986,2572.5199999999722
172, 79.BMP,1,700.5999999998603,700.5999999998603
172, 48.BMP,6,6139.0999999996275,1023.1833333332712
172, 80.BMP,1,250.39999999990687,250.39999999990687
172, 49.BMP,6,9576.299999999814,1596.049999999969
172, 20.BMP,4,14931.399999999441,3732.8499999998603
172, 50.BMP,26,86518.20000000019,3327.623076923084
172, 21.BMP,2,15648.799999999814,7824.399999999907
172, 81.BMP,0,0.0,0.0
172, 51.BMP,8,12278.200000000186,1534.7750000000233
172, 52.BMP,7,15214.400000000838,2173.485714285834
172, 22.BMP,3,9309.099999999627,3103.033333333209
172, 82.BMP,0,0.0,0.0
172, 23.BMP,5,15265.299999999348,3053.0599999998694
172, 53.BMP,2,12445.399999999907,6222.699999999953
172, 54.BMP,4,6606.600000000093,1651.6500000000233
172, 55.BMP,3,11377.899999999441,3792.633333333147
172, 24.BMP,4,18251.39999999944,4562.84999999986
172, 83.BMP,3,3403.4000000003725,1134.4666666667908
172, 84.BMP,0,0.0,0.0
172, 85.BMP,0,0.0,0.0
172, 25.BMP,7,14080.600000000093,2011.514285714299
172, 86.BMP,4,11594.499999999534,2898.6249999998836
172, 56.BMP,1,6289.5,6289.5
172, 87.BMP,4,11561.399999999907,2890.3499999999767
172, 88.BMP,0,0.0,0.0
172, 26.BMP,4,4871.4000000003725,1217.8500000000931
172, 27.BMP,10,14664.200000000186,1466.4200000000187
172, 28.BMP,2,6656.499999999534,3328.249999999767
172, 29.BMP,7,22254.900000000373,3179.271428571482
172, 57.BMP,6,16933.09999999916,2822.183333333194
172, 89.BMP,0,0.0,0.0
172, 58.BMP,8,20119.500000000466,2514.937500000058
172, 30.BMP,0,0.0,0.0
172, 59.BMP,4,12962.600000000093,3240.6500000000233
172, 60.BMP,2,6723.299999999814,3361.649999999907
172, 90.BMP,0,0.0,0.0
173, 1.BMP,158,28828.599999999977,182.45949367088593
173, 2.BMP,96,18984.79999999993,197.75833333333262
173, 3.BMP,60,26109.09999999986,435.1516666666643
173, 31.BMP,72,17517.70000000001,243.30138888888905
173, 4.BMP,86,16231.300000000396,188.7360465116325
173, 61.BMP,37,9226.699999999953,249.370270270269
173, 62.BMP,2,1801.7000000000116,900.8500000000058
173, 63.BMP,11,4621.100000000035,420.10000000000315
173, 32.BMP,84,20887.300000000454,248.65833333333873
173, 33.BMP,35,9059.299999999756,258.83714285713586
173, 64.BMP,19,7373.899999999674,388.09999999998286
173, 65.BMP,8,6272.800000000047,784.1000000000058
173, 34.BMP,27,8107.5,300.27777777777777
173, 66.BMP,25,9642.59999999986,385.70399999999444
173, 5.BMP,41,10126.700000000303,246.99268292683666
173, 35.BMP,15,5989.199999999953,399.2799999999969
173, 6.BMP,5,8959.000000000116,1791.8000000000234
173, 36.BMP,106,33549.700000000536,316.50660377359
173, 7.BMP,21,14773.300000000396,703.4904761904951
173, 67.BMP,14,7456.800000000047,532.6285714285748
173, 37.BMP,19,15031.099999999744,791.110526315776
173, 68.BMP,9,9358.90000000014,1039.8777777777932
173, 38.BMP,13,10760.600000000093,827.7384615384688
173, 39.BMP,26,14814.100000000093,569.7730769230805
173, 8.BMP,22,15348.899999999674,697.6772727272579
173, 69.BMP,11,7991.500000000233,726.5000000000211
173, 70.BMP,7,6589.699999999953,941.3857142857076
173, 40.BMP,38,16765.59999999986,441.19999999999635
173, 9.BMP,32,25208.700000000186,787.7718750000058
173, 10.BMP,44,16299.200000000186,370.43636363636784
173, 11.BMP,16,12028.899999999441,751.8062499999651
173, 12.BMP,16,25525.499999999767,1595.3437499999854
173, 71.BMP,24,14964.70000000042,623.5291666666841
173, 72.BMP,5,6089.59999999986,1217.919999999972
173, 41.BMP,46,20669.600000000326,449.3391304347897
173, 42.BMP,28,6322.100000000093,225.78928571428904
173, 73.BMP,12,3736.9000000003725,311.4083333333644
173, 43.BMP,30,8992.099999999162,299.7366666666387
173, 13.BMP,40,12528.899999999674,313.22249999999184
173, 44.BMP,39,14030.600000000559,359.75897435898867
173, 14.BMP,23,11028.59999999986,479.5043478260809
173, 45.BMP,37,10743.800000001444,290.372972973012
173, 46.BMP,21,17917.099999999395,853.1952380952092
173, 15.BMP,94,21438.199999999488,228.06595744680305
173, 47.BMP,28,26776.999999999767,956.3214285714203
173, 16.BMP,17,15782.099999999627,928.3588235293898
173, 74.BMP,3,4504.4000000003725,1501.4666666667908
173, 75.BMP,11,13680.20000000042,1243.6545454545835
173, 17.BMP,16,14297.700000000186,893.6062500000116
173, 18.BMP,75,22905.0,305.4
173, 76.BMP,27,10093.399999999208,373.82962962960033
173, 48.BMP,24,7740.60000000149,322.5250000000621
173, 19.BMP,48,10343.500000000931,215.48958333335273
173, 77.BMP,10,2868.9999999995343,286.8999999999534
173, 78.BMP,19,13730.600000000559,722.6631578947663
173, 20.BMP,24,16364.80000000121,681.8666666667172
173, 79.BMP,5,2569.100000000093,513.8200000000186
173, 80.BMP,4,3420.2000000001863,855.0500000000466
173, 49.BMP,36,15649.399999998976,434.7055555555271
173, 50.BMP,254,75705.10000000196,298.0515748031573
173, 51.BMP,47,9559.200000000186,203.38723404255717
173, 52.BMP,59,15214.799999998882,257.87796610167595
173, 81.BMP,13,3035.9999999990687,233.5384615383899
173, 53.BMP,48,12846.19999999972,267.62916666666086
173, 82.BMP,10,4387.4000000003725,438.74000000003724
173, 21.BMP,18,8041.0999999996275,446.72777777775707
173, 54.BMP,34,13446.700000000652,395.4911764706074
173, 55.BMP,25,14981.199999997392,599.2479999998957
173, 22.BMP,24,12329.499999999069,513.7291666666279
173, 23.BMP,32,14731.599999999162,460.3624999999738
173, 83.BMP,3,3336.400000000838,1112.1333333336127
173, 24.BMP,59,14311.700000001583,242.5711864407048
173, 56.BMP,18,8058.800000000279,447.7111111111266
173, 84.BMP,13,3736.700000000652,287.43846153851166
173, 85.BMP,3,2802.7999999998137,934.2666666666046
173, 57.BMP,42,11361.80000000028,270.5190476190543
173, 86.BMP,6,3453.4000000003725,575.5666666667288
173, 58.BMP,18,11544.099999998696,641.3388888888164
173, 25.BMP,32,7841.099999999162,245.0343749999738
173, 26.BMP,53,12995.999999997672,245.2075471697674
174, 61.BMP,50,5203.500000000044,104.07000000000087
174, 31.BMP,202,17598.399999999936,87.1207920792076
174, 32.BMP,174,14447.600000000064,83.03218390804635
174, 62.BMP,122,10993.199999999953,90.10819672131109
174, 1.BMP,320,25610.4000000004,80.03250000000125
174, 63.BMP,29,2869.700000000128,98.95517241379751
174, 33.BMP,122,11360.699999999895,93.12049180327783
174, 64.BMP,95,8241.100000000384,86.74842105263562
174, 2.BMP,139,12047.600000000093,86.6733812949647
174, 34.BMP,140,10791.700000000128,77.08357142857234
174, 3.BMP,134,12044.799999999464,89.8865671641751
174, 65.BMP,64,5738.299999999872,89.660937499998
174, 35.BMP,104,9475.100000000442,91.10673076923503
174, 66.BMP,81,6805.90000000014,84.02345679012518
174, 36.BMP,189,14679.799999999697,77.67089947089787
174, 4.BMP,188,15666.700000000186,83.33351063829886
174, 37.BMP,213,18851.59999999916,88.5051643192449
174, 67.BMP,65,5822.6999999991385,89.57999999998674
174, 68.BMP,39,3487.4000000000233,89.42051282051342
174, 5.BMP,130,11294.399999999674,86.8799999999975
174, 6.BMP,133,11262.300000000745,84.67894736842665
174, 7.BMP,114,9977.599999999744,87.52280701754161
174, 8.BMP,175,15382.29999999958,87.89885714285475
174, 38.BMP,98,8492.10000000021,86.6540816326552
174, 39.BMP,168,14980.000000000815,89.16666666667152
174, 9.BMP,228,21821.89999999979,95.71008771929732
174, 40.BMP,109,9759.40000000014,89.53577981651505
174, 69.BMP,49,5038.400000001071,102.82448979594022
174, 70.BMP,21,2686.299999999348,127.91904761901658
174, 10.BMP,159,14846.9000000027,93.37672955976541
174, 11.BMP,138,14080.599999998929,102.03333333332557
174, 41.BMP,117,11511.800000000047,98.39145299145339
174, 71.BMP,93,8442.89999999851,90.78387096772592
174, 72.BMP,98,8893.299999999814,90.74795918367157
174, 73.BMP,36,3436.900000000838,95.46944444446773
174, 42.BMP,61,5404.700000000186,88.60163934426535
